tcourse_id,course_title,tmodule_id,module_title,tlesson_id,lesson_title,tvideo_id,video_title,Lang,video_length_in_mins/sec,video_length_in_sec
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769440,Never Give Up,17837853,Watch,English,6,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769444,Competition Analysis,17837859,Watch,English,5.58,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769448,Risks Identification and Mitigation,17837866,Watch,English,7.05,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769456,Getting Money For Business,17837873,Watch,English,6.12,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769462,Dream and Achieve,17837881,Watch,English,4.37,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769468,Success and Failure Stories of Successful Entrepreneurs Part 2,17837883,Watch,English,6.59,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769472,Leadership and Team Spirit,17837889,Watch,English,8.21,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769478,Serving the Society,17837897,Watch,English,4.2,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769483,Taking Ownership,17837906,Watch,English,6.17,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769487,Adapt to Change,17837917,Watch,English,6.56,
25740,Enabling Women Entrepreneurs II-Hindi,17769252,Entrepreneurial Mindset,17769494,Discover Yourself,17837926,Watch,English,6.11,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769500,Self Discovery,17837931,Watch,English,3.25,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769500,Self Discovery,17837933,Watch1,English,2.11,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769507,Opportunity Discovery,17837937,Watch,English,6.02,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769507,Opportunity Discovery,17837939,Watch1,English,0.59,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769507,Opportunity Discovery,17837941,Watch3,English,4.47,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769507,Opportunity Discovery,17837943,Watch5,English,7.1,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769507,Opportunity Discovery,17837945,Watch6,English,3.27,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837951,Watch,English,2.2,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837954,Watch1,English,1.55,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837957,Watch2,English,4.3,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837960,Watch4,English,3.08,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837962,Watch5,English,2.4,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837964,Watch6,English,2.51,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769512,Customer and Solution,17837966,Watch7,English,3.17,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769519,Business Model,17837979,Watch1,English,1.03.23,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769519,Business Model,17837982,Watch3,English,22.59,
25740,Enabling Women Entrepreneurs II-Hindi,17769273,Entrepreneurial Skills,17769527,Validation,17837995,Watch2,English,3.29,
